ts_utc,latitude,longitude,altitude,airspeed
2025-11-15 00:12:52.000 UTC,37.783095548403054,-122.51603144033812,766.0,92.99557475940028
2025-11-15 00:12:53.000 UTC,37.78272417899063,-122.51619664999716,763.625,93.18192194993844
2025-11-15 00:12:54.000 UTC,37.782301208004355,-122.51645721830428,758.875,93.24780840659204
2025-11-15 00:12:55.000 UTC,37.781879743289736,-122.51657962726895,754.625,93.40189631243584
2025-11-15 00:12:56.000 UTC,37.781477582361546,-122.51684829801322,750.875,93.55157131773214
2025-11-15 00:12:57.000 UTC,37.781081141970525,-122.51692468632014,747.5,93.67133831323513
2025-11-15 00:12:58.000 UTC,37.78066615267524,-122.5171042128629,744.25,93.5735390725597
2025-11-15 00:12:59.000 UTC,37.78024919768796,-122.51736646726724,693.875,93.50062404586788
2025-11-15 00:13:00.000 UTC,37.77980583719909,-122.51749974338338,691.5,93.13745608969188
2025-11-15 00:13:01.000 UTC,37.7794034315353,-122.51758668577764,689.625,93.03320200638788
2025-11-15 00:13:02.000 UTC,37.778978844825176,-122.51773285450412,733.25,92.77619684077034
2025-11-15 00:13:03.000 UTC,37.77853268198669,-122.51785531751813,731.0,92.52588076019828
2025-11-15 00:13:04.000 UTC,37.77809090764129,-122.51796217526892,729.375,92.0912293094784
2025-11-15 00:13:05.000 UTC,37.77767084743827,-122.51803074248136,729.25,91.68163776223156
2025-11-15 00:13:06.000 UTC,37.77725871640391,-122.51809543177484,726.75,91.50173022895582
2025-11-15 00:13:07.000 UTC,37.77682329230809,-122.51813721880316,723.625,91.6573584431114
2025-11-15 00:13:08.000 UTC,37.77636582423001,-122.51817109141498,720.25,92.09452688078278
2025-11-15 00:13:09.000 UTC,37.775947022597705,-122.51816469263868,713.25,92.71169918629457
2025-11-15 00:13:10.000 UTC,37.77550551882812,-122.51807774182409,702.625,93.29183853031086
2025-11-15 00:13:11.000 UTC,37.77505981475115,-122.51808703215792,687.125,94.04632151233668
2025-11-15 00:13:12.000 UTC,37.77458943491801,-122.51801330844756,673.375,94.85721589776352
2025-11-15 00:13:13.000 UTC,37.77415852519551,-122.51790035085752,658.75,95.61471881760367
2025-11-15 00:13:14.000 UTC,37.773701088689265,-122.51785606127233,643.125,96.4914843312822
2025-11-15 00:13:15.000 UTC,37.77322446042672,-122.51772349466336,629.375,97.49481255701922
2025-11-15 00:13:16.000 UTC,37.77278313954228,-122.51760026961566,615.0,98.32218392447886
2025-11-15 00:13:17.000 UTC,37.77232058923691,-122.51749749016015,602.25,99.02764831678346
2025-11-15 00:13:18.000 UTC,37.77183742308989,-122.51734750035102,588.0,99.69262416749568
2025-11-15 00:13:19.000 UTC,37.771388369899775,-122.517202753108,573.625,100.35016926266078
2025-11-15 00:13:20.000 UTC,37.77091406816616,-122.51704480402172,560.5,101.04855890556686
2025-11-15 00:13:21.000 UTC,37.770438802960726,-122.51697446998442,547.75,101.54433365567084
2025-11-15 00:13:22.000 UTC,37.76996077001893,-122.51683838898316,535.875,101.87633310139532
2025-11-15 00:13:23.000 UTC,37.769457544852045,-122.51672982433811,524.5,102.2460426219588
2025-11-15 00:13:24.000 UTC,37.76897310437634,-122.51664261592668,514.625,102.32694881357624
2025-11-15 00:13:25.000 UTC,37.768486915563365,-122.51652018399908,506.125,102.33811700141024
2025-11-15 00:13:26.000 UTC,37.76801747800783,-122.51643125172704,499.0,102.3051814456648
2025-11-15 00:13:27.000 UTC,37.7675336504089,-122.51633469801746,498.75,102.02634585378088
2025-11-15 00:13:28.000 UTC,37.767050703596325,-122.51627716748044,494.0,101.73032848118903
2025-11-15 00:13:29.000 UTC,37.76654589911923,-122.51615917347372,489.5,101.45984984041247
2025-11-15 00:13:30.000 UTC,37.76608727338857,-122.51601370804676,485.5,101.13757338547694
2025-11-15 00:13:31.000 UTC,37.76557663355821,-122.51599799003452,481.75,100.80677097053076
2025-11-15 00:13:32.000 UTC,37.76512922924013,-122.51592719843612,475.625,100.49871706473122
2025-11-15 00:13:33.000 UTC,37.76463244361803,-122.51583702283098,467.875,100.4834434195122
2025-11-15 00:13:34.000 UTC,37.76418282659725,-122.51568917976692,459.75,100.63257245289392
2025-11-15 00:13:35.000 UTC,37.7636967102997,-122.51568202022465,452.125,100.72457786543126
2025-11-15 00:13:36.000 UTC,37.763219032223745,-122.51561033064849,443.5,100.79693208934457
2025-11-15 00:13:37.000 UTC,37.76274748938158,-122.5155068718642,435.125,100.80378427210624
2025-11-15 00:13:38.000 UTC,37.76224175412208,-122.5154767968692,426.0,100.75039543501391
2025-11-15 00:13:39.000 UTC,37.76176215223968,-122.51543335676544,418.375,101.10216238335336
2025-11-15 00:13:40.000 UTC,37.76128413537517,-122.51534444745629,414.625,101.06725599949652
2025-11-15 00:13:41.000 UTC,37.760817526560274,-122.51528628459198,411.75,101.05545418520056
2025-11-15 00:13:42.000 UTC,37.76034914581105,-122.51516007576836,411.125,101.02992801595744
2025-11-15 00:13:43.000 UTC,37.75986515991389,-122.515167188365,411.0,100.79546285240056
2025-11-15 00:13:44.000 UTC,37.75936022344977,-122.51510914983228,411.125,100.65390280051167
2025-11-15 00:13:45.000 UTC,37.758903574171875,-122.51498656887443,411.0,100.45344614303151
2025-11-15 00:13:46.000 UTC,37.75840119514614,-122.51499487108669,411.625,100.19426774715066
2025-11-15 00:13:47.000 UTC,37.757932969741525,-122.51493154903876,412.5,99.92025619800036
2025-11-15 00:13:48.000 UTC,37.7574588923715,-122.5148840685224,412.375,99.6446755314955
2025-11-15 00:13:49.000 UTC,37.75698776962235,-122.51482004625724,413.125,99.46269231021364
2025-11-15 00:13:50.000 UTC,37.75653111487627,-122.5147537219338,413.375,99.304027655212
2025-11-15 00:13:51.000 UTC,37.75606825556606,-122.5147150734812,413.875,99.09361147274392
2025-11-15 00:13:52.000 UTC,37.75559394573793,-122.51467509800568,413.75,98.7576890397867
2025-11-15 00:13:53.000 UTC,37.755111255403605,-122.51466559980064,410.75,98.76468251040316
2025-11-15 00:13:54.000 UTC,37.75464694770053,-122.51466689759866,409.5,98.7192687707924
2025-11-15 00:13:55.000 UTC,37.754177347105,-122.5146824393794,408.375,98.67737582628224
2025-11-15 00:13:56.000 UTC,37.75360223539174,-122.51473967917264,407.875,98.64181078335692
2025-11-15 00:13:57.000 UTC,37.75324685946107,-122.51481611967088,405.875,98.82646267698446
2025-11-15 00:13:58.000 UTC,37.75276494696736,-122.51494420407607,400.5,99.34499683805814
2025-11-15 00:13:59.000 UTC,37.75230559464544,-122.51500906605276,394.375,99.92680824985452
2025-11-15 00:14:00.000 UTC,37.75187621349469,-122.5151675979048,385.125,100.56104852256738
2025-11-15 00:14:01.000 UTC,37.75142519278452,-122.5153289898578,374.875,101.25357615970304
2025-11-15 00:14:02.000 UTC,37.75094242617488,-122.51548821760342,363.625,101.69001252325516
2025-11-15 00:14:03.000 UTC,37.75051205456257,-122.51566421449184,352.375,102.67511853724396
2025-11-15 00:14:04.000 UTC,37.75005123959854,-122.51583427517676,341.25,103.25363648198054
2025-11-15 00:14:05.000 UTC,37.74955646032467,-122.51600554358214,328.375,103.74226995756348
2025-11-15 00:14:06.000 UTC,37.749117312580346,-122.51618506841362,316.625,104.2783781265505
2025-11-15 00:14:07.000 UTC,37.748606285825375,-122.51632004604906,305.125,104.74419139806628
2025-11-15 00:14:08.000 UTC,37.748154962807895,-122.51644101597368,293.875,105.11323883173203
2025-11-15 00:14:09.000 UTC,37.74765187120065,-122.51662658141926,282.625,105.39977704885392
2025-11-15 00:14:10.000 UTC,37.74718181658537,-122.51667654683465,272.25,105.57461810876312
2025-11-15 00:14:11.000 UTC,37.74669217262417,-122.51673864109442,265.125,105.61057167292812
2025-11-15 00:14:12.000 UTC,37.74618946602568,-122.5167725875508,259.875,105.35743371982724
2025-11-15 00:14:13.000 UTC,37.745666408445686,-122.51675309194252,258.5,104.67778533467876
2025-11-15 00:14:14.000 UTC,37.74518624721095,-122.51670774472878,259.875,104.2927131326425
2025-11-15 00:14:15.000 UTC,37.744702719524504,-122.5166358374327,263.0,103.55468052632234
2025-11-15 00:14:16.000 UTC,37.744217947125435,-122.5165312832035,266.5,102.87823918671702
2025-11-15 00:14:17.000 UTC,37.743708005547525,-122.5164252732508,269.75,102.34404453475511
2025-11-15 00:14:18.000 UTC,37.74325837008656,-122.51636596707046,272.125,101.85072527219064
2025-11-15 00:14:19.000 UTC,37.742749544139954,-122.5162917645648,275.0,101.3803031158329
2025-11-15 00:14:20.000 UTC,37.74230643175543,-122.51616496788338,276.75,101.04488304869204
2025-11-15 00:14:21.000 UTC,37.74181620581076,-122.51607238659868,277.125,100.97244233234728
2025-11-15 00:14:22.000 UTC,37.74136718977243,-122.51596279302612,276.125,101.11630970170484
2025-11-15 00:14:23.000 UTC,37.7408909409307,-122.5158562783152,271.375,101.39850029222876
2025-11-15 00:14:24.000 UTC,37.74042305387556,-122.51568645149936,271.0,101.59441930292884
2025-11-15 00:14:25.000 UTC,37.739949526637794,-122.51563730556518,269.375,101.75899018144304
2025-11-15 00:14:26.000 UTC,37.739447503723206,-122.51549122201278,265.75,102.01804051797806
2025-11-15 00:14:27.000 UTC,37.73900024844333,-122.5154396987753,261.5,102.21539561287705
2025-11-15 00:14:28.000 UTC,37.738502672687176,-122.51529461843892,258.25,102.31734573170432
2025-11-15 00:14:29.000 UTC,37.73802259694785,-122.51517212893812,255.625,102.39521937987294
2025-11-15 00:14:30.000 UTC,37.737552606873216,-122.51498163382291,252.625,102.44072304256864
2025-11-15 00:14:31.000 UTC,37.73707963731139,-122.51483323099092,251.25,102.36282995956785
2025-11-15 00:14:32.000 UTC,37.73662353521213,-122.51472753971817,250.0,102.17711777604774
2025-11-15 00:14:33.000 UTC,37.73613696349785,-122.5146335303667,249.125,102.0409094951583
2025-11-15 00:14:34.000 UTC,37.73568977974355,-122.51449768630788,247.875,102.05649153871909
2025-11-15 00:14:35.000 UTC,37.73521328000352,-122.5143762411922,246.875,101.9934989703618
2025-11-15 00:14:36.000 UTC,37.734749047178774,-122.51424264178262,247.125,101.9080039733103
2025-11-15 00:14:37.000 UTC,37.73428084468469,-122.514101581648,246.25,101.73994675830734
2025-11-15 00:14:38.000 UTC,37.73378386152908,-122.51396347610282,245.25,101.50558813914954
2025-11-15 00:14:39.000 UTC,37.73334126686677,-122.5137785606808,243.875,101.42702507271704
2025-11-15 00:14:40.000 UTC,37.732849389966574,-122.51363118365408,242.125,101.5134261889798
2025-11-15 00:14:41.000 UTC,37.73237342052162,-122.5135747150518,240.875,101.55358973577356
2025-11-15 00:14:42.000 UTC,37.73193231895566,-122.51344574485556,239.5,101.29380365241288
2025-11-15 00:14:43.000 UTC,37.7314307176508,-122.51332098444922,239.0,101.15966451208726
2025-11-15 00:14:44.000 UTC,37.73099228879437,-122.51321268087251,238.5,100.96615781874728
2025-11-15 00:14:45.000 UTC,37.730506816785784,-122.51306162072927,239.125,100.5308088664832
2025-11-15 00:14:46.000 UTC,37.73004196761176,-122.5129344984703,240.5,100.3413738594412
2025-11-15 00:14:47.000 UTC,37.729594900086525,-122.51283411266282,241.375,99.97667747968543
2025-11-15 00:14:48.000 UTC,37.72911704108119,-122.51271420341568,243.75,99.48467678542887
2025-11-15 00:14:49.000 UTC,37.72867927243933,-122.51258698990569,245.375,99.1517704723558
2025-11-15 00:14:50.000 UTC,37.72821141108871,-122.51249259369447,246.875,98.80385882658628
2025-11-15 00:14:51.000 UTC,37.72773744016886,-122.51237365339531,248.25,98.29750869625984
2025-11-15 00:14:52.000 UTC,37.7273019740358,-122.5122604239732,250.0,97.96792709597176
2025-11-15 00:14:53.000 UTC,37.72683812985197,-122.51218161625788,250.875,97.8098581760088
2025-11-15 00:14:54.000 UTC,37.72636481970549,-122.51206341175713,250.125,97.63480625374991
2025-11-15 00:14:55.000 UTC,37.725930562242866,-122.51198653690518,249.5,97.95447086487536
2025-11-15 00:14:56.000 UTC,37.72546519227326,-122.5118684613146,249.625,98.06112955980622
2025-11-15 00:14:57.000 UTC,37.724991786293685,-122.51178386966,248.0,98.33480340107992
2025-11-15 00:14:58.000 UTC,37.724555449280885,-122.51167996879668,246.125,98.5487299624928
2025-11-15 00:14:59.000 UTC,37.7240893769078,-122.51158148758114,243.875,98.80202817044233
2025-11-15 00:15:00.000 UTC,37.72361202584579,-122.511500373655,242.75,98.96146695778438
2025-11-15 00:15:01.000 UTC,37.723170715011655,-122.51138347852977,240.625,99.24860356604005
2025-11-15 00:15:02.000 UTC,37.72270265668631,-122.51129096070304,239.625,99.31307832131216
2025-11-15 00:15:03.000 UTC,37.72225691154599,-122.51117104527424,238.25,99.3877235020566
2025-11-15 00:15:04.000 UTC,37.72178735397756,-122.51103231869638,238.125,99.53887604694154
2025-11-15 00:15:05.000 UTC,37.72131898188964,-122.51087225586176,241.0,99.60386075569104
2025-11-15 00:15:06.000 UTC,37.720875405427066,-122.5108060994069,240.625,99.63863507467867
2025-11-15 00:15:07.000 UTC,37.72040846887976,-122.51066508550196,241.25,99.68885014686852
2025-11-15 00:15:08.000 UTC,37.7199464452453,-122.51050843633712,241.375,99.53872605701903
2025-11-15 00:15:09.000 UTC,37.71950460635126,-122.51036954275332,241.0,99.83321041406028
2025-11-15 00:15:10.000 UTC,37.71903920117766,-122.51021736687048,240.0,100.05812661913046
2025-11-15 00:15:11.000 UTC,37.71857726136222,-122.5100281524472,238.25,100.146829702866
2025-11-15 00:15:12.000 UTC,37.71810872806236,-122.50982090300415,238.125,100.07117954249352
2025-11-15 00:15:13.000 UTC,37.7176789239049,-122.50973803410308,237.75,100.01113730439384
2025-11-15 00:15:14.000 UTC,37.71721907453612,-122.50955140398816,238.0,99.85017720276888
2025-11-15 00:15:15.000 UTC,37.71675339723006,-122.50929907442068,238.75,99.94499266503324
2025-11-15 00:15:16.000 UTC,37.71629290916026,-122.50917870238423,239.75,99.87256613598018
2025-11-15 00:15:17.000 UTC,37.71587568009272,-122.50896558998151,241.625,99.39640416857628
2025-11-15 00:15:18.000 UTC,37.71541304569691,-122.50880227978108,242.125,99.33681127461614
2025-11-15 00:15:19.000 UTC,37.71495796702802,-122.50861784582958,243.375,99.37904970747994
2025-11-15 00:15:20.000 UTC,37.71452103685588,-122.50838520839812,243.25,99.38686002445488
2025-11-15 00:15:21.000 UTC,37.71410218812525,-122.5082502752461,241.875,99.7100586143008
2025-11-15 00:15:22.000 UTC,37.713655234244655,-122.50798358442262,239.25,100.0796836540122
2025-11-15 00:15:23.000 UTC,37.713181896507734,-122.50790175866337,236.875,100.5316275867228
2025-11-15 00:15:24.000 UTC,37.712756303977216,-122.5077196929138,235.625,100.629277464148
2025-11-15 00:15:25.000 UTC,37.712303442391566,-122.50745222065598,233.375,101.09399383886152
2025-11-15 00:15:26.000 UTC,37.71185354366899,-122.50738401604816,231.875,101.04851616587872
2025-11-15 00:15:27.000 UTC,37.71139311371372,-122.5072149699612,231.75,101.13175375411926
2025-11-15 00:15:28.000 UTC,37.71093835495412,-122.50704121297224,231.75,101.20651092603478
2025-11-15 00:15:29.000 UTC,37.71048350343481,-122.50681560482832,231.75,100.89300409682254
2025-11-15 00:15:30.000 UTC,37.71002325257286,-122.5067033681937,231.875,100.58563900926814
2025-11-15 00:15:31.000 UTC,37.70956730463077,-122.50655292939396,234.0,100.6518165254529
2025-11-15 00:15:32.000 UTC,37.70910748774186,-122.50637529389932,235.625,100.00114322284723
2025-11-15 00:15:33.000 UTC,37.70866050599143,-122.50622247970314,237.625,99.92787937032308
2025-11-15 00:15:34.000 UTC,37.70820506096352,-122.50608155144378,239.5,99.91091755744762
2025-11-15 00:15:35.000 UTC,37.707749106734994,-122.5059039575793,241.75,99.70040272357214
2025-11-15 00:15:36.000 UTC,37.70730175478384,-122.50581874186756,244.75,99.68733504265356
2025-11-15 00:15:37.000 UTC,37.70684913725127,-122.50567844403908,246.625,99.56095182014194
2025-11-15 00:15:38.000 UTC,37.70639198580757,-122.50552259953692,247.75,99.28233434202714
2025-11-15 00:15:39.000 UTC,37.70592339830473,-122.50538571347133,249.0,99.14115438213877
2025-11-15 00:15:40.000 UTC,37.7054933658801,-122.50528918672352,250.25,98.91966761337916
2025-11-15 00:15:41.000 UTC,37.70503348186613,-122.50515292441472,250.875,98.8193716491106
2025-11-15 00:15:42.000 UTC,37.704564126580955,-122.5050123206398,251.0,98.610633764957
2025-11-15 00:15:43.000 UTC,37.70411260232795,-122.50489331748338,251.75,98.68001731452098
2025-11-15 00:15:44.000 UTC,37.7036741886288,-122.50479887701572,252.875,98.68850176638271
2025-11-15 00:15:45.000 UTC,37.703204872738574,-122.504659098282,253.75,98.59054444676543
2025-11-15 00:15:46.000 UTC,37.702742480579765,-122.50455257495864,254.5,98.6912005849472
2025-11-15 00:15:47.000 UTC,37.70231666089967,-122.5044021623768,254.5,98.7299361828008
2025-11-15 00:15:48.000 UTC,37.70184581503272,-122.50433760353364,255.125,98.64642723410113
2025-11-15 00:15:49.000 UTC,37.70138114467263,-122.50426791328935,255.25,98.99974753651288
2025-11-15 00:15:50.000 UTC,37.700953176710755,-122.50414346298204,255.625,99.0399841121865
2025-11-15 00:15:51.000 UTC,37.70047964863479,-122.5040531311382,256.375,99.07392025276282
2025-11-15 00:15:52.000 UTC,37.700014825933614,-122.50395946903156,257.0,98.9165922561712
2025-11-15 00:15:53.000 UTC,37.69956277348101,-122.50387702323498,258.125,98.8502290344986
2025-11-15 00:15:54.000 UTC,37.699111939068615,-122.50379621912144,258.5,98.59173312635248
2025-11-15 00:15:55.000 UTC,37.698647444159725,-122.50371544495223,259.625,98.57928668864358
2025-11-15 00:15:56.000 UTC,37.69819900720115,-122.50364646138624,261.875,98.12243959842212
2025-11-15 00:15:57.000 UTC,37.69777113910365,-122.50358809693716,264.25,97.86953636771132
2025-11-15 00:15:58.000 UTC,37.69728691522032,-122.50352496793494,266.0,97.9798674753158
2025-11-15 00:15:59.000 UTC,37.696842618041806,-122.5034565241076,266.875,97.52670648260715
2025-11-15 00:16:00.000 UTC,37.69641501165128,-122.5034198359117,267.375,97.40403994819629
2025-11-15 00:16:01.000 UTC,37.69600773230195,-122.50334845762698,266.5,97.69231641434712
2025-11-15 00:16:02.000 UTC,37.695482572396955,-122.5032932714559,264.625,97.86754983185402
2025-11-15 00:16:03.000 UTC,37.69505207599806,-122.50323704565292,262.625,98.1830277593314
2025-11-15 00:16:04.000 UTC,37.69457350100856,-122.50314491942524,260.375,98.39794091490944
2025-11-15 00:16:05.000 UTC,37.69410811458448,-122.50314252460376,257.5,98.64210313056266
2025-11-15 00:16:06.000 UTC,37.69367489482143,-122.50309769760932,254.0,98.73357060425025
2025-11-15 00:16:07.000 UTC,37.6931949027814,-122.50306275498122,252.875,98.9017371763606
2025-11-15 00:16:08.000 UTC,37.69272798523307,-122.50301329661164,252.625,98.84865387455652
2025-11-15 00:16:09.000 UTC,37.692294186060984,-122.50297544220814,253.5,98.35413560172684
2025-11-15 00:16:10.000 UTC,37.69180307075648,-122.5029407911934,254.125,98.32320641615424
2025-11-15 00:16:11.000 UTC,37.69135088089853,-122.50290410974996,258.625,98.12275504447555
2025-11-15 00:16:12.000 UTC,37.690915184694205,-122.50289137472534,261.5,97.97836009633276
2025-11-15 00:16:13.000 UTC,37.6904272828617,-122.5028745951131,263.375,98.03659851737277
2025-11-15 00:16:14.000 UTC,37.68997827457264,-122.50286447016522,264.375,97.41393440704124
2025-11-15 00:16:15.000 UTC,37.6895468567232,-122.50286486176772,267.0,96.88562494747649
2025-11-15 00:16:16.000 UTC,37.689061476885605,-122.50286546095856,269.25,96.39912079201436
2025-11-15 00:16:17.000 UTC,37.68861059193233,-122.5028658513911,270.25,96.60155092948148
2025-11-15 00:16:18.000 UTC,37.6881945265324,-122.5028787646629,270.25,96.27655047831443
2025-11-15 00:16:19.000 UTC,37.68771162550298,-122.50287930574268,270.875,96.57790665100303
2025-11-15 00:16:20.000 UTC,37.68725296843797,-122.50287883915009,271.25,96.37416812508629
2025-11-15 00:16:21.000 UTC,37.68683536453173,-122.50286451636347,271.375,96.39409863642187
2025-11-15 00:16:22.000 UTC,37.68637053282001,-122.50284719187766,272.75,96.443557863575
2025-11-15 00:16:23.000 UTC,37.68589644866064,-122.502823604803,275.0,96.01128226538783
2025-11-15 00:16:24.000 UTC,37.68547874489799,-122.5027862599818,277.375,95.81894670994627
2025-11-15 00:16:25.000 UTC,37.685016945483426,-122.50275185331702,279.25,
2025-11-15 00:16:26.000 UTC,37.68456364927813,-122.50271079857968,280.375,
2025-11-15 00:16:27.000 UTC,37.6841153662093,-122.50263710438158,281.375,95.40184747900808
2025-11-15 00:16:28.000 UTC,37.68367538211868,-122.50258269701152,281.625,95.22168111864865
2025-11-15 00:16:29.000 UTC,37.68322531079873,-122.50248640730442,281.75,95.4930130895749
2025-11-15 00:16:30.000 UTC,37.682780337671616,-122.5024046090408,282.0,95.43357243484724
2025-11-15 00:16:31.000 UTC,37.68231617754791,-122.5023055532947,282.5,95.11591112670575
2025-11-15 00:16:32.000 UTC,37.681889444477854,-122.50217075654172,281.125,95.55801659924064
2025-11-15 00:16:33.000 UTC,37.68146809592843,-122.50211119024895,279.375,95.57271701378713
2025-11-15 00:16:34.000 UTC,37.68098420049995,-122.50194988120349,277.875,95.6553436936452
2025-11-15 00:16:35.000 UTC,37.68055396998301,-122.5019339984549,277.5,95.67870280614792
2025-11-15 00:16:36.000 UTC,37.68013234796003,-122.501774874134,277.5,95.67038296967633
2025-11-15 00:16:37.000 UTC,37.67967293674126,-122.50176272168756,278.625,95.50512989404092
2025-11-15 00:16:38.000 UTC,37.679233268871904,-122.5017035193555,279.875,95.48896466267382
2025-11-15 00:16:39.000 UTC,37.67879476873737,-122.50159737418872,279.75,95.22865721033531
2025-11-15 00:16:40.000 UTC,37.678334031198176,-122.50153138116002,279.75,95.23989732011724
2025-11-15 00:16:41.000 UTC,37.67789245767519,-122.50146311199556,280.875,95.27240393229428
2025-11-15 00:16:42.000 UTC,37.6774303546202,-122.50139519335934,280.875,95.51443814899127
2025-11-15 00:16:43.000 UTC,37.67700252031375,-122.50126670720056,281.125,95.50530058584944
2025-11-15 00:16:44.000 UTC,37.67654682694003,-122.50126152427868,281.875,95.4876720861063
2025-11-15 00:16:45.000 UTC,37.67607554376125,-122.50121936114738,283.25,95.20416787582398
2025-11-15 00:16:46.000 UTC,37.67562967878368,-122.5011787201278,285.0,95.02562014382436
2025-11-15 00:16:47.000 UTC,37.67518877645954,-122.50111323650928,285.625,95.03556920024916
2025-11-15 00:16:48.000 UTC,37.67473671644926,-122.50106278688182,287.25,94.67684324060238
2025-11-15 00:16:49.000 UTC,37.67429285734892,-122.50102010529488,289.25,94.3621527856393
2025-11-15 00:16:50.000 UTC,37.67385714350268,-122.50094912459276,291.125,94.0969328659083
2025-11-15 00:16:51.000 UTC,37.67342450782657,-122.50089162202786,292.75,93.80699582547058
2025-11-15 00:16:52.000 UTC,37.672992211058734,-122.50085060968996,293.625,93.88071579583163
2025-11-15 00:16:53.000 UTC,37.67254659181461,-122.50078108204264,295.375,93.7101722075214
2025-11-15 00:16:54.000 UTC,37.672111817803234,-122.50072641838342,295.75,93.83696809442606
2025-11-15 00:16:55.000 UTC,37.67166890513152,-122.50068570999429,295.0,93.94325336132135
2025-11-15 00:16:56.000 UTC,37.671222348622976,-122.50061575127764,294.125,93.91569200167744
2025-11-15 00:16:57.000 UTC,37.67076605519858,-122.50054994490348,292.875,93.72158081668375
2025-11-15 00:16:58.000 UTC,37.67031282540412,-122.50050876634197,291.5,94.05641175668144
2025-11-15 00:16:59.000 UTC,37.66987509006634,-122.5004251978094,289.0,94.27997771155044
2025-11-15 00:17:00.000 UTC,37.66945501862415,-122.5003568168962,287.375,94.32260089237708
2025-11-15 00:17:01.000 UTC,37.66897892933339,-122.50031414022668,286.5,94.4067241134845
2025-11-15 00:17:02.000 UTC,37.66854199685036,-122.5002074029936,285.375,94.46391835538644
2025-11-15 00:17:03.000 UTC,37.66811506918535,-122.50016191692434,284.625,94.80868886847428
2025-11-15 00:17:04.000 UTC,37.66764011404344,-122.50006999494508,283.0,94.99259673140736
2025-11-15 00:17:05.000 UTC,37.66722266664728,-122.50000149113416,281.75,95.12966235599464
2025-11-15 00:17:06.000 UTC,37.666770902040504,-122.49993989137576,279.75,95.56942824855666
2025-11-15 00:17:07.000 UTC,37.66631806011601,-122.49986495403571,278.0,95.75947744940903
2025-11-15 00:17:08.000 UTC,37.66586073858663,-122.49980028915353,277.0,95.86413716545236
2025-11-15 00:17:09.000 UTC,37.66541872540738,-122.49971442029346,276.75,95.7794172449418
2025-11-15 00:17:10.000 UTC,37.66496382005393,-122.4996477521198,277.125,95.61467818136266
2025-11-15 00:17:11.000 UTC,37.664509712099544,-122.49955151540094,277.75,95.5057779722469
2025-11-15 00:17:12.000 UTC,37.66404944910507,-122.4994801930804,279.75,95.51098556218726
2025-11-15 00:17:13.000 UTC,37.6636191082187,-122.49936965078116,280.5,95.806670876318
2025-11-15 00:17:14.000 UTC,37.66316307837143,-122.49933240257334,280.125,95.6509198963688
2025-11-15 00:17:15.000 UTC,37.662698239143936,-122.49919539857538,280.25,95.5356386211885
2025-11-15 00:17:16.000 UTC,37.662239175885915,-122.49919659364969,279.625,95.62118626404094
2025-11-15 00:17:17.000 UTC,37.661812977734954,-122.4991331907189,280.125,95.67979841285523
2025-11-15 00:17:18.000 UTC,37.66134576285258,-122.49908147242851,280.0,95.86428974026802
2025-11-15 00:17:19.000 UTC,37.66088504623622,-122.49901990313084,279.875,95.78215613197108
2025-11-15 00:17:20.000 UTC,37.66044109934941,-122.4989651368532,280.25,95.8910574882729
2025-11-15 00:17:21.000 UTC,37.66001050561667,-122.49892614968589,281.0,95.85856662669708
2025-11-15 00:17:22.000 UTC,37.65952904406935,-122.4988731024787,282.0,95.89464544483992
2025-11-15 00:17:23.000 UTC,37.65908485841006,-122.4988281733822,282.625,95.87848513548258
2025-11-15 00:17:24.000 UTC,37.65865431038663,-122.4987965063425,284.125,95.75700020898776
2025-11-15 00:17:25.000 UTC,37.658185032159096,-122.49868823485448,286.125,95.5422667193323
2025-11-15 00:17:26.000 UTC,37.65773169849068,-122.49868539389225,288.25,95.51761011624404
2025-11-15 00:17:27.000 UTC,37.6573055783473,-122.49871691409498,290.375,95.08480073204096
2025-11-15 00:17:28.000 UTC,37.656854061428454,-122.4986949437298,292.75,94.6711611536001
2025-11-15 00:17:29.000 UTC,37.65641272673383,-122.49867906058208,294.75,94.74363599683272
2025-11-15 00:17:30.000 UTC,37.65596355177462,-122.49866266557947,295.375,94.7258372486016
2025-11-15 00:17:31.000 UTC,37.65551348011941,-122.4986432120204,296.0,94.7447485893744
2025-11-15 00:17:32.000 UTC,37.65505920292809,-122.49863061342124,295.125,94.79920108733644
2025-11-15 00:17:33.000 UTC,37.654597361851486,-122.49861603615408,294.25,94.8890742942346
2025-11-15 00:17:34.000 UTC,37.6541661227122,-122.49861367279664,293.625,94.85429013088256
2025-11-15 00:17:35.000 UTC,37.65370957078412,-122.49860303197056,292.75,94.7871589061776
2025-11-15 00:17:36.000 UTC,37.65324642816559,-122.49860325201549,291.5,94.82881150207676
2025-11-15 00:17:37.000 UTC,37.65278788335621,-122.49861178045975,291.0,94.99446946893283
2025-11-15 00:17:38.000 UTC,37.65236011879519,-122.49861783441156,291.125,94.92734234163976
2025-11-15 00:17:39.000 UTC,37.651897136718034,-122.49863194398849,291.75,94.7744760177097
2025-11-15 00:17:40.000 UTC,37.65144073566422,-122.49864686904476,292.25,94.64166708599453
2025-11-15 00:17:41.000 UTC,37.651001224201174,-122.4986625169404,294.0,94.50244584283573
2025-11-15 00:17:42.000 UTC,37.6505757490173,-122.4986784696579,294.625,94.44140222483296
